<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.08.30	15:45:00	5710.788	5713.720	5705.509	5706.682	10514	44479	1
2023.08.30	16:00:00	5706.682	5713.134	5704.923	5710.788	10396	45584	1
2023.08.30	16:15:00	5710.788	5713.134	5707.855	5708.442	6517	22905	1
2023.08.30	16:30:00	5708.442	5710.201	5706.682	5709.615	5682	28993	1
2023.08.30	16:45:00	5709.028	5716.653	5709.028	5713.134	12715	96621	1
2023.08.30	17:00:00	5713.134	5720.172	5712.547	5719.585	8011	38274	1
2023.08.30	17:15:00	5719.585	5720.172	5715.480	5717.826	5344	22514	1
2023.08.30	17:30:00	5717.239	5737.180	5717.239	5735.421	17490	84857	1
2023.08.30	17:45:00	5735.421	5741.872	5733.075	5741.872	6833	39933	1
2023.08.31	09:00:00	5730.186	5733.692	5722.006	5723.759	30876	107457	1
2023.08.31	09:15:00	5723.175	5728.433	5714.995	5719.085	28956	99895	1
2023.08.31	09:30:00	5719.085	5733.692	5708.567	5727.849	62772	202446	1
2023.08.31	09:45:00	5727.849	5730.186	5724.343	5727.849	29099	76441	1
2023.08.31	10:00:00	5727.265	5754.727	5726.096	5751.805	57311	234973	1
2023.08.31	10:15:00	5751.805	5768.750	5750.637	5765.244	53152	212666	1
2023.08.31	10:30:00	5765.244	5777.514	5764.076	5774.593	44336	180131	1
2023.08.31	10:45:00	5774.593	5781.604	5768.166	5779.851	41482	166571	1
2023.08.31	11:00:00	5780.436	5803.223	5779.267	5797.965	56277	263278	1
2023.08.31	11:15:00	5797.965	5817.246	5797.965	5803.808	46564	221389	1
2023.08.31	11:30:00	5804.392	5814.909	5797.965	5813.741	33702	155160	1
2023.08.31	11:45:00	5814.325	5817.246	5802.055	5808.482	39913	171102	1
2023.08.31	12:00:00	5808.482	5821.921	5802.055	5803.223	48269	234997	1
2023.08.31	12:15:00	5803.223	5804.392	5789.785	5792.122	29428	120276	1
2023.08.31	12:30:00	5792.122	5806.729	5791.537	5801.470	21867	106627	1
2023.08.31	12:45:00	5802.055	5802.055	5788.032	5789.200	21684	99624	1
2023.08.31	13:00:00	5788.616	5797.965	5788.032	5792.706	17884	91069	1
2023.08.31	13:15:00	5792.706	5800.886	5790.953	5797.965	12975	58998	1
2023.08.31	13:30:00	5797.965	5803.808	5795.043	5801.470	9867	45730	1
2023.08.31	13:45:00	5802.055	5806.145	5793.875	5795.627	13239	51736	1
2023.08.31	14:00:00	5795.627	5799.718	5793.290	5796.796	10220	43113	1
2023.08.31	14:15:00	5796.212	5797.965	5792.706	5795.627	7993	35029	1
2023.08.31	14:30:00	5795.043	5811.403	5794.459	5810.819	22503	139037	1
2023.08.31	14:45:00	5810.235	5813.741	5806.729	5807.313	13796	61667	1
2023.08.31	15:00:00	5807.313	5808.482	5797.380	5797.380	16866	67404	1
2023.08.31	15:15:00	5797.380	5799.133	5789.200	5792.122	20740	98501	1
2023.08.31	15:30:00	5792.122	5811.403	5790.953	5810.819	22576	101624	1
2023.08.31	15:45:00	5811.403	5813.156	5807.313	5810.819	13843	61194	1
2023.08.31	16:00:00	5810.819	5816.078	5809.651	5811.988	13792	67421	1
2023.08.31	16:15:00	5812.572	5812.572	5806.729	5809.651	9234	40790	1
2023.08.31	16:30:00	5809.066	5811.403	5805.560	5807.898	11066	45803	1
2023.08.31	16:45:00	5808.482	5811.403	5804.392	5810.819	11848	55715	1
2023.08.31	17:00:00	5810.819	5814.909	5807.898	5810.235	8787	41997	1
2023.08.31	17:15:00	5810.235	5811.988	5807.313	5809.651	6952	82859	1
2023.08.31	17:30:00	5809.066	5820.752	5807.313	5817.246	9173	51912	1
2023.08.31	17:45:00	5817.831	5821.336	5812.572	5813.156	6071	39528	1
2023.09.01	09:00:00	5798.549	5799.718	5778.683	5784.526	52025	177784	1
2023.09.01	09:15:00	5783.942	5788.616	5778.683	5780.436	28109	87780	1
2023.09.01	09:30:00	5780.436	5790.369	5750.637	5764.660	95526	328087	1
2023.09.01	09:45:00	5764.076	5775.761	5751.805	5761.154	61825	202970	1
2023.09.01	10:00:00	5761.154	5777.514	5755.895	5756.480	50443	178141	1
2023.09.01	10:15:00	5757.064	5764.660	5752.974	5752.974	32409	108133	1
2023.09.01	10:30:00	5752.974	5765.828	5749.468	5762.323	46513	147249	1
2023.09.01	10:45:00	5761.738	5778.099	5761.738	5771.671	39252	125787	1
2023.09.01	11:00:00	5771.671	5784.526	5762.907	5769.918	51759	180750	1
2023.09.01	11:15:00	5769.918	5788.032	5768.750	5782.773	39377	129597	1
2023.09.01	11:30:00	5782.189	5792.122	5782.189	5788.616	26252	91991	1
2023.09.01	11:45:00	5788.032	5796.212	5785.110	5790.369	25428	89635	1
2023.09.01	12:00:00	5789.785	5800.886	5789.785	5800.302	20560	79523	1
2023.09.01	12:15:00	5799.718	5802.055	5796.796	5799.718	13854	51177	1
2023.09.01	12:30:00	5799.718	5804.392	5796.212	5798.549	16633	58347	1
2023.09.01	12:45:00	5798.549	5800.302	5793.875	5800.302	12349	39615	1
2023.09.01	13:00:00	5800.302	5805.560	5797.380	5797.965	17053	60224	1
2023.09.01	13:15:00	5797.965	5798.549	5789.200	5792.706	17818	66946	1
2023.09.01	13:30:00	5792.706	5800.886	5788.032	5796.212	18895	63723	1
2023.09.01	13:45:00	5795.627	5796.212	5788.032	5791.537	10848	46273	1
2023.09.01	14:00:00	5791.537	5794.459	5788.616	5790.369	7657	35343	1
2023.09.01	14:15:00	5789.785	5794.459	5789.200	5792.706	5949	20119	1
2023.09.01	14:30:00	5793.290	5793.875	5788.032	5790.953	7749	30992	1
2023.09.01	14:45:00	5790.369	5792.122	5788.032	5790.953	6836	28237	1
2023.09.01	15:00:00	5790.369	5795.043	5790.369	5792.706	11048	41938	1
2023.09.01	15:15:00	5792.706	5795.627	5789.200	5792.706	9920	32755	1
2023.09.01	15:30:00	5792.706	5793.290	5786.863	5789.785	10341	38004	1
2023.09.01	15:45:00	5789.785	5793.290	5787.447	5793.290	11717	48456	1
2023.09.01	16:00:00	5793.290	5795.043	5790.953	5793.875	7482	26290	1
2023.09.01	16:15:00	5793.290	5796.796	5792.122	5792.122	8878	32517	1
2023.09.01	16:30:00	5792.706	5797.380	5792.122	5793.290	6716	25821	1
2023.09.01	16:45:00	5793.290	5797.380	5792.706	5795.043	5789	19095	1
2023.09.01	17:00:00	5795.043	5797.965	5793.875	5795.043	4208	23309	1
2023.09.01	17:15:00	5795.627	5799.718	5793.875	5797.380	5595	59614	1
2023.09.01	17:30:00	5797.380	5804.392	5797.380	5803.223	6923	31697	1
2023.09.01	17:45:00	5802.639	5810.235	5802.639	5804.976	6302	35929	1
2023.09.04	09:00:00	5790.369	5795.043	5785.694	5789.200	22792	77604	1
2023.09.04	09:15:00	5788.616	5789.200	5779.851	5783.357	24887	82450	1
2023.09.04	09:30:00	5783.357	5795.043	5782.189	5795.043	24627	82939	1
2023.09.04	09:45:00	5795.043	5799.718	5791.537	5792.706	29177	92190	1
2023.09.04	10:00:00	5792.706	5794.459	5775.177	5777.514	40155	129467	1
2023.09.04	10:15:00	5777.514	5778.099	5767.581	5769.334	33411	110518	1
2023.09.04	10:30:00	5769.918	5776.346	5765.828	5774.593	23216	73091	1
2023.09.04	10:45:00	5775.177	5775.761	5769.918	5771.671	13777	41296	1
2023.09.04	11:00:00	5772.256	5780.436	5769.918	5779.267	26107	91718	1
2023.09.04	11:15:00	5779.267	5783.942	5774.593	5774.593	20073	60539	1
2023.09.04	11:30:00	5774.593	5776.346	5768.750	5772.256	17906	61795	1
2023.09.04	11:45:00	5772.256	5778.099	5764.076	5765.828	25897	92951	1
2023.09.04	12:00:00	5765.828	5768.166	5762.907	5765.828	13428	57238	1
2023.09.04	12:15:00	5765.244	5766.413	5758.233	5759.985	15689	62899	1
2023.09.04	12:30:00	5759.401	5764.076	5758.817	5762.323	6668	27156	1
2023.09.04	12:45:00	5762.323	5762.907	5759.985	5760.570	4884	16817	1
2023.09.04	13:00:00	5760.570	5765.828	5759.401	5764.076	7612	27013	1
2023.09.04	13:15:00	5764.076	5767.581	5762.907	5766.997	6990	25298	1
2023.09.04	13:30:00	5766.413	5766.997	5762.907	5766.413	4617	17367	1
2023.09.04	13:45:00	5766.413	5766.413	5762.907	5764.076	4036	16893	1
2023.09.04	14:00:00	5764.660	5765.244	5759.401	5762.323	5377	22045	1
2023.09.04	14:15:00	5762.323	5768.166	5761.154	5765.828	7921	30944	1
2023.09.04	14:30:00	5765.828	5774.009	5765.244	5772.840	10814	45596	1
2023.09.04	14:45:00	5772.840	5775.761	5771.671	5774.593	8077	31740	1
2023.09.04	15:00:00	5774.593	5781.604	5772.840	5781.604	9062	37895	1
2023.09.04	15:15:00	5781.604	5783.357	5773.424	5781.020	11867	56304	1
2023.09.04	15:30:00	5780.436	5785.110	5780.436	5784.526	6595	28968	1
2023.09.04	15:45:00	5784.526	5791.537	5783.942	5788.616	11581	48624	1
2023.09.04	16:00:00	5789.200	5790.953	5786.279	5787.447	6712	26599	1
2023.09.04	16:15:00	5787.447	5788.616	5786.279	5787.447	3063	10589	1
2023.09.04	16:30:00	5788.032	5789.785	5786.863	5788.032	2371	10588	1
2023.09.04	16:45:00	5788.032	5790.369	5787.447	5789.785	1906	9150	1
2023.09.04	17:00:00	5789.785	5793.290	5788.616	5791.537	4878	29099	1
2023.09.04	17:15:00	5791.537	5796.212	5790.369	5793.875	5767	38322	1
2023.09.04	17:30:00	5793.290	5796.212	5792.706	5794.459	3704	15573	1
2023.09.04	17:45:00	5794.459	5795.043	5792.122	5795.043	3240	19539	1
2023.09.05	09:00:00	5821.921	5827.179	5812.572	5816.078	43463	151927	1
2023.09.05	09:15:00	5816.078	5826.595	5813.156	5826.595	36426	109049	1
2023.09.05	09:30:00	5826.595	5833.022	5816.662	5823.674	56116	195701	1
2023.09.05	09:45:00	5823.674	5830.685	5820.168	5823.674	46150	158482	1
2023.09.05	10:00:00	5824.258	5836.528	5823.089	5836.528	38344	138499	1
2023.09.05	10:15:00	5835.944	5840.618	5828.348	5833.022	38264	145170	1
2023.09.05	10:30:00	5833.607	5840.618	5830.685	5837.112	29372	93479	1
2023.09.05	10:45:00	5837.112	5842.371	5834.191	5840.034	28347	97357	1
2023.09.05	11:00:00	5840.034	5842.955	5835.360	5839.450	28560	93902	1
2023.09.05	11:15:00	5838.865	5842.371	5833.607	5835.944	21979	80109	1
2023.09.05	11:30:00	5836.528	5842.371	5834.775	5841.787	20629	71751	1
2023.09.05	11:45:00	5841.203	5841.787	5834.191	5837.697	17645	67380	1
2023.09.05	12:00:00	5837.697	5838.281	5826.011	5829.517	30338	125007	1
2023.09.05	12:15:00	5829.517	5834.775	5828.348	5834.775	16060	63052	1
2023.09.05	12:30:00	5834.775	5835.944	5828.348	5830.685	13270	56183	1
2023.09.05	12:45:00	5830.685	5831.854	5823.089	5823.674	14126	51888	1
2023.09.05	13:00:00	5824.258	5825.427	5818.415	5821.336	16059	64697	1
2023.09.05	13:15:00	5820.752	5828.348	5819.584	5826.011	12173	45715	1
2023.09.05	13:30:00	5826.011	5828.348	5817.831	5820.168	12708	48691	1
2023.09.05	13:45:00	5820.752	5821.336	5816.078	5818.999	11511	48379	1
2023.09.05	14:00:00	5819.584	5827.179	5818.999	5826.595	9742	37308	1
2023.09.05	14:15:00	5827.179	5834.775	5826.595	5832.438	16050	62232	1
2023.09.05	14:30:00	5832.438	5834.775	5830.685	5834.191	10067	43627	1
2023.09.05	14:45:00	5834.775	5834.775	5825.427	5830.101	15958	64641	1
2023.09.05	15:00:00	5830.101	5832.438	5826.011	5828.932	11586	47817	1
2023.09.05	15:15:00	5828.932	5833.607	5827.179	5830.101	8997	36579	1
2023.09.05	15:30:00	5830.101	5835.360	5828.932	5833.607	7913	30458	1
2023.09.05	15:45:00	5834.191	5842.955	5833.607	5840.618	16044	74012	1
2023.09.05	16:00:00	5840.618	5848.798	5840.034	5848.214	16941	93755	1
2023.09.05	16:15:00	5847.630	5848.214	5841.787	5842.371	11595	48106	1
2023.09.05	16:30:00	5842.371	5842.955	5835.360	5836.528	12305	55687	1
2023.09.05	16:45:00	5836.528	5841.203	5835.944	5836.528	9315	39015	1
2023.09.05	17:00:00	5837.112	5837.112	5832.438	5835.360	7240	31690	1
2023.09.05	17:15:00	5835.944	5836.528	5833.607	5834.191	3591	13975	1
2023.09.05	17:30:00	5834.191	5838.281	5832.438	5834.775	5442	24277	1
2023.09.05	17:45:00	5835.360	5835.360	5825.427	5828.348	4919	30615	1
2023.09.06	09:00:00	5835.944	5847.630	5835.944	5846.461	41418	157646	1
2023.09.06	09:15:00	5846.461	5856.978	5845.877	5853.473	38830	139797	1
2023.09.06	09:30:00	5853.473	5854.641	5846.461	5852.888	32552	118740	1
2023.09.06	09:45:00	5852.888	5859.316	5851.720	5855.226	30208	98015	1
2023.09.06	10:00:00	5855.226	5857.563	5841.787	5848.798	53346	187154	1
2023.09.06	10:15:00	5848.798	5852.888	5843.540	5847.630	32303	114270	1
2023.09.06	10:30:00	5847.630	5849.383	5828.932	5831.269	50571	181640	1
2023.09.06	10:45:00	5831.269	5831.269	5811.403	5817.831	47842	183653	1
2023.09.06	11:00:00	5817.246	5836.528	5813.741	5816.662	71876	270583	1
2023.09.06	11:15:00	5817.246	5830.685	5814.909	5828.932	29812	107905	1
2023.09.06	11:30:00	5828.932	5834.191	5822.505	5827.764	32969	114620	1
2023.09.06	11:45:00	5828.348	5837.697	5827.764	5837.697	22425	81335	1
2023.09.06	12:00:00	5837.697	5839.450	5832.438	5835.360	16597	64581	1
2023.09.06	12:15:00	5835.360	5837.112	5828.932	5831.854	13362	48333	1
2023.09.06	12:30:00	5831.269	5838.865	5830.685	5835.944	11272	45088	1
2023.09.06	12:45:00	5835.944	5838.865	5828.932	5830.685	10253	37179	1
2023.09.06	13:00:00	5830.685	5832.438	5825.427	5827.764	15581	67228	1
2023.09.06	13:15:00	5827.764	5830.685	5826.011	5830.101	7234	27761	1
2023.09.06	13:30:00	5830.101	5838.281	5828.932	5837.112	11306	41904	1
2023.09.06	13:45:00	5837.697	5841.787	5837.112	5840.034	13138	52563	1
2023.09.06	14:00:00	5839.450	5840.618	5836.528	5836.528	7627	29637	1
2023.09.06	14:15:00	5837.112	5838.281	5834.191	5838.281	8221	30538	1
2023.09.06	14:30:00	5838.281	5838.865	5832.438	5833.022	9860	43011	1
2023.09.06	14:45:00	5833.022	5840.618	5829.517	5831.269	15606	65051	1
2023.09.06	15:00:00	5831.269	5839.450	5828.932	5838.281	13172	52839	1
2023.09.06	15:15:00	5838.281	5846.461	5838.281	5846.461	17675	71675	1
2023.09.06	15:30:00	5845.877	5846.461	5840.618	5841.787	9823	39377	1
2023.09.06	15:45:00	5841.787	5851.136	5841.787	5849.967	15144	58077	1
2023.09.06	16:00:00	5849.967	5853.473	5847.630	5848.214	11434	49626	1
2023.09.06	16:15:00	5848.214	5852.304	5846.461	5848.798	8617	37244	1
2023.09.06	16:30:00	5849.383	5852.304	5848.798	5851.136	7533	29660	1
2023.09.06	16:45:00	5851.136	5851.720	5845.877	5845.877	7887	54093	1
2023.09.06	17:00:00	5845.877	5846.461	5838.281	5838.281	8965	43224	1
2023.09.06	17:15:00	5838.281	5840.618	5837.697	5838.865	4208	20819	1
2023.09.06	17:30:00	5838.865	5839.450	5835.360	5838.281	6001	27891	1
2023.09.06	17:45:00	5838.281	5841.787	5833.607	5841.787	4187	24423	1
2023.09.08	09:00:00	5844.708	5844.708	5823.089	5835.360	47655	151332	1
2023.09.08	09:15:00	5835.944	5837.112	5827.764	5830.101	27790	93305	1
2023.09.08	09:30:00	5829.517	5834.191	5825.427	5832.438	26432	87206	1
2023.09.08	09:45:00	5832.438	5842.371	5826.595	5839.450	28416	83675	1
2023.09.08	10:00:00	5838.865	5846.461	5836.528	5841.787	27025	81378	1
2023.09.08	10:15:00	5841.787	5846.461	5838.281	5842.955	21956	66137	1
2023.09.08	10:30:00	5842.955	5851.720	5839.450	5849.967	37003	114136	1
2023.09.08	10:45:00	5849.967	5856.394	5849.383	5849.383	29045	100826	1
2023.09.08	11:00:00	5849.967	5850.551	5838.281	5842.955	31221	102917	1
2023.09.08	11:15:00	5842.371	5847.630	5842.371	5843.540	18047	64197	1
2023.09.08	11:30:00	5844.124	5847.045	5836.528	5844.124	25546	93988	1
2023.09.08	11:45:00	5843.540	5853.473	5841.203	5852.888	22954	88033	1
2023.09.08	12:00:00	5853.473	5854.641	5844.708	5844.708	21996	92195	1
2023.09.08	12:15:00	5845.293	5846.461	5842.371	5842.955	10643	35990	1
2023.09.08	12:30:00	5843.540	5847.045	5838.865	5840.034	12142	47447	1
2023.09.08	12:45:00	5840.034	5842.371	5834.191	5836.528	12708	46299	1
2023.09.08	13:00:00	5836.528	5841.203	5833.607	5837.697	12223	45692	1
2023.09.08	13:15:00	5837.697	5841.203	5831.854	5840.618	13914	52332	1
2023.09.08	13:30:00	5840.618	5844.708	5838.865	5840.034	12727	45600	1
2023.09.08	13:45:00	5839.450	5842.955	5839.450	5840.618	7830	28196	1
2023.09.08	14:00:00	5840.034	5844.124	5834.775	5835.360	12262	53786	1
2023.09.08	14:15:00	5835.360	5841.787	5833.607	5837.697	10934	42245	1
2023.09.08	14:30:00	5837.697	5840.034	5834.775	5838.865	6445	23683	1
2023.09.08	14:45:00	5838.865	5840.618	5833.022	5833.022	8375	33366	1
2023.09.08	15:00:00	5833.607	5841.787	5831.269	5840.034	10937	41378	1
2023.09.08	15:15:00	5840.034	5841.787	5837.697	5841.787	6475	27756	1
2023.09.08	15:30:00	5841.203	5844.124	5838.865	5842.371	7112	33784	1
2023.09.08	15:45:00	5842.955	5845.877	5842.371	5844.124	7611	31942	1
2023.09.08	16:00:00	5844.124	5845.293	5840.618	5842.955	8607	32343	1
2023.09.08	16:15:00	5842.955	5845.293	5842.371	5844.124	4330	15715	1
2023.09.08	16:30:00	5844.708	5845.877	5842.955	5843.540	3800	14279	1
2023.09.08	16:45:00	5843.540	5844.124	5841.787	5842.371	3676	14763	1
2023.09.08	17:00:00	5841.787	5842.371	5840.034	5841.203	3696	14542	1
2023.09.08	17:15:00	5841.203	5842.955	5840.034	5841.787	2776	11910	1
2023.09.08	17:30:00	5841.787	5846.461	5840.034	5845.877	5987	24648	1
2023.09.08	17:45:00	5845.877	5851.136	5842.955	5848.798	4595	20009	1
2023.09.11	09:00:00	5816.078	5828.348	5803.808	5805.560	49805	164194	1
2023.09.11	09:15:00	5805.560	5812.572	5803.223	5810.819	28805	94860	1
2023.09.11	09:30:00	5810.235	5811.988	5799.718	5805.560	34716	116427	1
2023.09.11	09:45:00	5806.145	5813.156	5802.639	5803.223	35296	114462	1
2023.09.11	10:00:00	5803.808	5803.808	5785.694	5787.447	50110	186959	1
2023.09.11	10:15:00	5787.447	5789.200	5779.851	5783.357	34882	133630	1
2023.09.11	10:30:00	5783.942	5790.953	5781.020	5786.279	28241	99947	1
2023.09.11	10:45:00	5786.279	5792.122	5783.357	5783.357	24905	83782	1
2023.09.11	11:00:00	5783.942	5785.110	5777.514	5781.020	30236	109736	1
2023.09.11	11:15:00	5780.436	5785.110	5778.683	5785.110	13678	53800	1
2023.09.11	11:30:00	5784.526	5789.200	5782.773	5784.526	17705	68204	1
2023.09.11	11:45:00	5784.526	5790.369	5782.773	5786.863	14209	73873	1
2023.09.11	12:00:00	5786.863	5790.369	5784.526	5787.447	13211	62393	1
2023.09.11	12:15:00	5787.447	5789.200	5783.942	5785.694	8491	39299	1
2023.09.11	12:30:00	5785.694	5789.200	5784.526	5788.032	7391	33072	1
2023.09.11	12:45:00	5788.032	5790.953	5785.110	5785.110	13260	52777	1
2023.09.11	13:00:00	5785.110	5785.694	5779.267	5783.357	20698	86414	1
2023.09.11	13:15:00	5782.773	5783.357	5773.424	5775.761	20903	89742	1
2023.09.11	13:30:00	5775.761	5781.020	5774.593	5779.851	9196	44363	1
2023.09.11	13:45:00	5780.436	5781.020	5775.177	5775.761	8327	36585	1
2023.09.11	14:00:00	5775.177	5776.930	5768.750	5771.087	18268	79821	1
2023.09.11	14:15:00	5771.671	5772.840	5767.581	5772.256	12738	56342	1
2023.09.11	14:30:00	5771.671	5778.683	5771.087	5778.683	12941	76581	1
2023.09.11	14:45:00	5778.099	5785.110	5776.346	5783.942	14285	67435	1
2023.09.11	15:00:00	5783.942	5786.279	5779.851	5782.189	12902	53276	1
2023.09.11	15:15:00	5782.189	5783.357	5780.436	5781.020	6181	34816	1
2023.09.11	15:30:00	5781.020	5786.863	5778.099	5783.357	12615	50108	1
2023.09.11	15:45:00	5783.942	5783.942	5779.851	5781.020	8172	33194	1
2023.09.11	16:00:00	5781.020	5783.942	5779.851	5783.357	5998	30710	1
2023.09.11	16:15:00	5782.773	5786.279	5782.189	5783.357	7607	32764	1
2023.09.11	16:30:00	5783.357	5785.110	5780.436	5781.020	6128	27787	1
2023.09.11	16:45:00	5781.604	5783.357	5779.267	5779.267	5711	24592	1
2023.09.11	17:00:00	5779.267	5779.851	5775.177	5776.930	7609	39913	1
2023.09.11	17:15:00	5776.930	5776.930	5774.009	5776.930	5958	31987	1
2023.09.11	17:30:00	5776.346	5778.099	5774.009	5775.761	4853	23157	1
2023.09.11	17:45:00	5775.761	5782.189	5774.009	5777.514	6464	31323	1
2023.09.12	09:00:00	5793.875	5797.380	5782.189	5784.526	43046	153506	1
2023.09.12	09:15:00	5783.942	5799.718	5782.189	5795.043	39390	133640	1
2023.09.12	09:30:00	5794.459	5806.145	5793.875	5799.718	37751	142463	1
2023.09.12	09:45:00	5799.718	5806.729	5794.459	5803.223	34283	112124	1
2023.09.12	10:00:00	5803.808	5811.403	5802.639	5811.403	29571	97545	1
2023.09.12	10:15:00	5811.403	5820.752	5807.898	5818.999	33747	119600	1
2023.09.12	10:30:00	5819.584	5820.168	5801.470	5805.560	42307	144936	1
2023.09.12	10:45:00	5804.976	5810.235	5803.808	5806.729	23528	78958	1
2023.09.12	11:00:00	5806.145	5808.482	5797.965	5800.302	24189	86016	1
2023.09.12	11:15:00	5799.718	5813.156	5799.718	5809.066	28997	88840	1
2023.09.12	11:30:00	5808.482	5810.819	5801.470	5802.639	19691	68178	1
2023.09.12	11:45:00	5803.223	5805.560	5800.302	5802.639	11054	37031	1
2023.09.12	12:00:00	5802.639	5803.808	5796.212	5799.718	17829	72192	1
2023.09.12	12:15:00	5799.718	5801.470	5796.212	5798.549	10481	44794	1
2023.09.12	12:30:00	5797.965	5800.302	5794.459	5797.380	10075	37070	1
2023.09.12	12:45:00	5796.796	5797.380	5790.369	5792.122	14175	53618	1
2023.09.12	13:00:00	5792.706	5796.212	5790.953	5792.122	10002	40058	1
2023.09.12	13:15:00	5792.122	5796.212	5791.537	5792.706	6535	27126	1
2023.09.12	13:30:00	5793.290	5797.380	5790.369	5791.537	9254	32951	1
2023.09.12	13:45:00	5790.953	5798.549	5790.953	5796.796	8343	31896	1
2023.09.12	14:00:00	5796.796	5797.965	5794.459	5797.380	6377	23750	1
2023.09.12	14:15:00	5797.380	5799.718	5790.369	5792.122	12125	45403	1
2023.09.12	14:30:00	5792.706	5798.549	5789.785	5797.380	13130	47691	1
2023.09.12	14:45:00	5797.965	5802.639	5796.796	5799.133	14956	62336	1
2023.09.12	15:00:00	5798.549	5800.302	5794.459	5797.380	9823	37276	1
2023.09.12	15:15:00	5797.380	5799.133	5792.706	5793.875	10192	35494	1
2023.09.12	15:30:00	5793.290	5799.133	5792.706	5799.133	8188	27880	1
2023.09.12	15:45:00	5798.549	5802.055	5797.380	5799.718	10207	43350	1
2023.09.12	16:00:00	5799.133	5799.718	5796.212	5799.133	5934	23766	1
2023.09.12	16:15:00	5799.133	5804.976	5798.549	5803.808	7982	31715	1
2023.09.12	16:30:00	5804.392	5807.313	5800.886	5801.470	8093	48114	1
2023.09.12	16:45:00	5801.470	5804.392	5800.886	5804.392	4583	15549	1
2023.09.12	17:00:00	5803.808	5804.392	5800.302	5804.392	5232	21508	1
2023.09.12	17:15:00	5804.392	5806.145	5803.223	5803.808	3656	21138	1
2023.09.12	17:30:00	5803.223	5803.808	5799.718	5803.223	4820	19300	1
2023.09.12	17:45:00	5803.808	5803.808	5796.212	5796.796	4356	21248	1
2023.09.13	09:00:00	5804.976	5805.560	5792.122	5802.639	30808	93229	1
2023.09.13	09:15:00	5802.639	5809.066	5798.549	5804.976	27745	82358	1
2023.09.13	09:30:00	5804.976	5818.415	5782.189	5782.773	107358	387146	1
2023.09.13	09:45:00	5782.189	5789.785	5772.840	5780.436	59592	204263	1
2023.09.13	10:00:00	5780.436	5788.032	5774.593	5783.357	44846	151073	1
2023.09.13	10:15:00	5783.357	5787.447	5778.099	5782.189	27313	93862	1
2023.09.13	10:30:00	5782.189	5782.189	5758.817	5764.076	58280	213610	1
2023.09.13	10:45:00	5764.076	5769.918	5759.985	5760.570	27967	107505	1
2023.09.13	11:00:00	5761.154	5766.997	5756.480	5762.323	30119	121152	1
2023.09.13	11:15:00	5762.323	5766.413	5751.221	5751.221	29631	119119	1
2023.09.13	11:30:00	5751.221	5752.974	5733.108	5740.119	48691	226977	1
2023.09.13	11:45:00	5739.535	5747.715	5738.951	5746.547	25952	113255	1
2023.09.13	12:00:00	5746.547	5752.974	5745.378	5750.052	18858	87646	1
2023.09.13	12:15:00	5749.468	5753.558	5747.131	5751.805	11740	55080	1
2023.09.13	12:30:00	5751.805	5752.390	5744.209	5744.794	9194	40417	1
2023.09.13	12:45:00	5744.794	5748.884	5742.457	5746.547	12511	51813	1
2023.09.13	13:00:00	5746.547	5751.805	5743.041	5748.884	11094	48583	1
2023.09.13	13:15:00	5749.468	5751.221	5746.547	5749.468	6609	27353	1
2023.09.13	13:30:00	5748.884	5751.221	5743.625	5750.052	9441	41099	1
2023.09.13	13:45:00	5749.468	5751.805	5748.884	5750.637	5738	30881	1
2023.09.13	14:00:00	5750.052	5752.390	5748.884	5751.221	5986	27835	1
2023.09.13	14:15:00	5750.637	5757.648	5747.131	5757.648	13824	62029	1
2023.09.13	14:30:00	5757.648	5757.648	5754.142	5754.142	8066	31349	1
2023.09.13	14:45:00	5754.727	5757.648	5753.558	5755.895	7583	35831	1
2023.09.13	15:00:00	5756.480	5760.570	5754.727	5756.480	10951	43874	1
2023.09.13	15:15:00	5756.480	5758.817	5751.221	5751.805	10967	51840	1
2023.09.13	15:30:00	5751.805	5755.895	5748.300	5748.884	9615	46329	1
2023.09.13	15:45:00	5748.884	5758.233	5748.300	5754.727	13519	62925	1
2023.09.13	16:00:00	5755.311	5759.401	5754.727	5758.233	7690	32533	1
2023.09.13	16:15:00	5758.233	5758.817	5755.311	5757.648	5496	24035	1
2023.09.13	16:30:00	5757.648	5758.817	5755.895	5758.233	4316	16813	1
2023.09.13	16:45:00	5758.233	5759.985	5757.064	5757.648	6385	27799	1
2023.09.13	17:00:00	5757.648	5760.570	5757.064	5759.985	3632	17378	1
2023.09.13	17:15:00	5759.985	5760.570	5757.648	5757.648	2680	12890	1
2023.09.13	17:30:00	5758.233	5759.401	5755.895	5755.895	3473	13698	1
2023.09.13	17:45:00	5756.480	5759.985	5754.142	5758.817	5484	33895	1
2023.09.14	09:00:00	5760.570	5765.828	5743.625	5748.884	37476	137205	1
2023.09.14	09:15:00	5748.884	5752.390	5734.276	5738.951	54945	179129	1
2023.09.14	09:30:00	5738.951	5761.738	5734.861	5737.198	86165	289645	1
2023.09.14	09:45:00	5737.198	5748.300	5723.175	5725.512	65692	239119	1
2023.09.14	10:00:00	5725.512	5726.096	5711.489	5712.073	54076	213096	1
2023.09.14	10:15:00	5711.489	5720.838	5710.905	5720.838	32594	120637	1
